"id","cos_sim_1yr","cos_sim_2yr"
"930036",0.238365647311398,0.230089496654211
"930085",0.0674199862463242,0.054232614454664
"932031",0.286038776773678,0.306785995538948
"932117",0.110096376512636,0.132842232831014
"932853",0.0696310623822791,0.0560112033611204
"934380",0.254823595718813,0.245976018507236
"934872",0.216224991046934,0.202919862478357
"935677",0.120604537831105,0.0970142500145332
"937748",0.170560573084488,0.171498585142509
"938028",0.302765035409749,0.309965209939033
"938068",0.203278907045435,0.228924479058705
"938207",0,0
"938400",0.449466574975495,0.470015991940422
"938508",0.371212934933847,0.37325445134508
"939405",0.203278907045435,0.228924479058705
"939465",0.254823595718813,0.245976018507236
"942280",0,0
"942874",0.186989398001691,0.180497051278856
"926596",0.257337464301091,0.286957994331834
"928546",0.318039974354414,0.319861588070706
"941882",0.210115159746452,0.246631811833495
"941951",0.176532044127192,0.176130343241075
"941960",0.219458126936516,0.23183867351564
"942291",0.269347622067949,0.296837695230403
"942420",0.195962378834549,0.21358941442919
"942960",0.36140906176638,0.37501013773807
"943273",0.371812471693168,0.378240258870809
"943494",0.175436596609821,0.208214409764388
"943732",0.303583611883759,0.297802168203761
"943951",0.423238955690485,0.419791894418407
"945943",0.22535238862626,0.2196962069715
"946162",0.175274080042647,0.191040179975217
"946208",0.167967753286756,0.21358941442919
"946617",0.290928682725856,0.345284536566893
"950878",0.256574981249409,0.251688769524786
"951897",0.154137781547483,0.15680247122642
"939462",0.273908671896271,0.242273108439925
"942937",0.138133981643675,0.184172739540763
"943679",0.274571316964625,0.25884681771634
"943806",0.460446605478917,0.470663667715283
"944924",0.216722420889651,0.264874469761336
"945905",0.292313638096748,0.290499922535652
"946788",0.0558145572185947,0.0578799080173233
"952337",0.290020946713699,0.317461314507487
"952370",0.162444222253657,0.154417336348297
"952373",0.28013390317605,0.322076001072136
"955120",0.226425170443601,0.210345037253785
"956191",0.136717185404933,0.118146867501389
"958890",0.0837218358278921,0.101289839030316
"958956",0.417677900612944,0.448602626856114
"959216",0.11933654303227,0.123752448787894
"959272",0.118400555694579,0.129603038936093
"960116",0.390701900530163,0.414806007457483
"960216",0.461160214578258,0.500641687622813
"960443",0.241684122261416,0.225564618202688
"978268",0.197334259490965,0.156887889238428
"606544",0.061267885174484,0.0823677867665496
"939336",0.214636427637053,0.232446726986216
"952493",0.158330498665536,0.194010799971172
"960403",0.410997468263393,0.399056602460127
"960494",0.234904619324908,0.216174579364112
"960554",0.233461997987905,0.22588655334555
"961686",0.540270202668898,0.546430757221958
"975240",0.0949157995752499,0.0930443110364864
"976418",0.246598480958036,0.299292451845095
"976803",0.0212238179989004,0.0356662978966658
"980491",0.0921371721362149,0.0958502955235061
"981379",0.1898315991505,0.194949985028829
"988809",0.0735214622093808,0.137279644610916
"989150",0.136999156087798,0.130460812342734
"991065",0.118644749469062,0.159504533205405
"997056",0.232817963663039,0.233375395838557
"997663",0.197311400916898,0.170813299367431
"997755",0.376685401750442,0.391865804431164
"531290",0.098367399780885,0.121072118715358
"609595",0.400964931649498,0.370135384640896
"611664",0.130620103255232,0.187564119789852
"611671",0.0730188575266853,0.0733960713482538
"612247",0.158985726703433,0.154099649081254
"614909",0.0260201473941444,0.0448364004114908
"615288",0.267309954432999,0.296108307712716
"618245",0.21860537421722,0.17978292392813
"625933",0.220788272038476,0.190224736649763
"626268",0.362777795301927,0.46061292310867
"631685",0.166055175809681,0.205660677000063
"631936",0.275371356328606,0.415190878102415
"632145",0.399288466676478,0.403328281585203
"632513",0,0
"632874",0.112419885463869,0.169500966201501
"632899",0,0
"944089",0.0415137939524202,0.0178835371304402
"955480",0,0
"988768",0.160633291191687,0.237251930344237
"991428",0.344469074524105,0.35956584785626
"996489",0.152390120464438,0.168807707810866
"996557",0.223739227016992,0.237251930344237
"997308",0.309792775869681,0.333635527046584
"999483",0.130100736970722,0.201763801851708
"605975",0.253553351108524,0.301658674830669
"605993",0.164535173152794,0.209733806990484
"633400",0.218657962849246,0.199442790980775
"636040",0.156878132216235,0.133315559110321
"643006",0.257484645253725,0.331863818462576
"651559",0.305937346622635,0.303317671803302
"652988",0.300398752796012,0.293571839409202
"655774",0.2890735821752,0.250122159792289
"664240",0.429141075422874,0.408447776569325
"669884",0.631800024310091,0.619020763599535
"670455",0,0
"691870",0.160569887482411,0.150098107530643
"943495",0,0.0395477859112111
"997846",0.236514749052436,0.250122159792289
"998171",0.106206997581021,0.135382590268471
"614208",0.0215916758543765,0.0362039135377902
"632705",0.359573259980396,0.452186735155377
"632900",0.0984731927834662,0.0619182187623036
"640643",0,0
"652686",0.187781010725208,0.19678901727527
"666508",0,0
"673455",0,0.0133226794496239
"695534",0.272474630456533,0.34265454991154
"696965",0.224733287487747,0.263775595507303
"703246",0.302765035409749,0.276906692396427
"715207",0.0246182981958665,0.0619182187623036
"721166",0.127128345232746,0.159872153395486
"727962",0.305144142428463,0.255825722457851
"950897",0.0738548945875996,0.0825576250164048
"960699",0.152676204138115,0.166400212992409
"672717",0.21650635094611,0.189542517118784
"722936",0.190940653956493,0.169331707044248
"723569",0.258198889747161,0.292827967460958
"739681",0.153093108923949,0.146211053648574
"762884",0.360843918243516,0.31016048255801
"763436",0.108253175473055,0.172311379198894
"809372",0.222783197169752,0.354613892838777
"926632",0.134134572289426,0.131479712373835
"927013",0.12527822166321,0.11370245477722
"928103",0.0250942806614248,0.0204980015422697
"928517",0.158710166267238,0.168532968123563
"928851",0.242118729710015,0.234854440234339
"929196",0.28390937639507,0.289885517826224
"929255",0.238065249400857,0.246317414949822
"929531",0.287515991530642,0.284297480283673
"931220",0.133836163527599,0.150318677976644
"931482",0.354886720493838,0.333368345500158
"933020",0.37263105651853,0.376851173174092
"933065",0.398359355761124,0.402870850234647
"933066",0.28390937639507,0.289885517826224
"934459",0.120721115060484,0.120523069676015
"935058",0.359120111394587,0.357512413841002
"935378",0.184404549248047,0.184102029926259
"935656",0.0501885613228496,0.0409960030845394
"936564",0.204893943608941,0.200838578101374
"936565",0.246895076583778,0.256675579167899
"937003",0.231811035119898,0.236690534165575
"937062",0.166456626675635,0.160689880160337
"937395",0.25485568734991,0.25200278204985
"938000",0.202834655729911,0.18935242733246
"938445",0.217483765732348,0.232310684145723
"938524",0.175659964629973,0.174233013109292
"938546",0.376692932069834,0.355035801248363
"938955",0.100377122645699,0.102490007711348
"939137",0.236636640919396,0.250145400509885
"939210",0.0835188144421398,0.0909619638217764
"939212",0.303007593989183,0.293343519049028
"939277",0.379389862629642,0.371880784831982
"939450",0.168462200550372,0.179947082168487
"939472",0,0
"939646",0.248420704345687,0.231908414260979
"939731",0.389298492856988,0.384940608027633
"939986",0.0605296824275037,0.0865253200863353
"940050",0,0
"941655",0.264476245733443,0.261515645987607
"941969",0.248420704345687,0.217414138369668
"941993",0.246299224814891,0.248525060873854
"942015",0.334590408818997,0.314302690314802
"942051",0.0409787887217882,0.0502096445253434
"942745",0.0453972618206277,0.0494430400493345
"942853",0.0579527587799745,0.0591726335413938
"943270",0.0250942806614248,0.0409960030845394
"928149",0.298060635748743,0.295861780303164
"930159",0.286554922499065,0.296521450643417
"930277",0.391855666953546,0.393826926834767
"931330",0,0
"932615",0.300539577234805,0.32122933531255
"932860",0.304432117517247,0.321280444974663
"932917",0.137149483433741,0.162531747582602
"933004",0.108426186891538,0.0938984593704154
"933103",0.345620513820026,0.354790609151174
"933155",0.0219053977169162,0.0209672328517232
"935085",0.327849972710882,0.306337168464213
"935323",0.0910740831454493,0.126797905844213
"935837",0.411370693813654,0.427991848373688
"937407",0.085920038778128,0.120619038361722
"938088",0.175243181735329,0.209672328517232
"938348",0.352376923946988,0.37217690166883
"938611",0.186195880593788,0.25859587183792
"939069",0.197148579452246,0.265584949455161
"939219",0.175243181735329,0.188705095665509
"939322",0.336841021876042,0.358238652254561
"939539",0,0
"941651",0.303688141888998,0.293807389860858
"941825",0.175243181735329,0.202683250899991
