"id","cos_sim_1yr","cos_sim_2yr"
"930036",0.190692517849118,0.177393718796725
"930085",0,0
"932031",0.244948974278318,0.253184841770917
"932117",0.111803398874989,0.138675049056307
"932853",0,0
"934380",0.1,0.124034734589208
"934872",0,0.11322770341446
"935677",0.365148371670111,0.226455406828919
"937748",0.076696498884737,0.190260597661798
"938028",0.124034734589208,0.153846153846154
"938068",0.0953462589245592,0.236524958395633
"938207",0,0
"938400",0.350823207722812,0.435142634576337
"938508",0.126491106406735,0.235339362165821
"939405",0.0912870929175277,0.169841555121689
"939465",0.253546276418555,0.314485451016575
"942280",0,0.0543928293220421
"942874",0,0.11322770341446
"926596",0,0.128300059819917
"928546",0.115662986393248,0.240771706171538
"941882",0.21483446221183,0.198761597999981
"941951",0.11322770341446,0.157134840263677
"941960",0.0741249316661101,0.102868899974728
"942291",0.208012573584461,0.192450089729875
"942420",0,0.0785674201318386
"942960",0.127256952595156,0.220755392844174
"943273",0.0800640769025436,0.166666666666667
"943494",0.206724557648681,0.200821358692236
"943732",0.190885428892733,0.176604314275339
"943951",0.18490006540841,0.128300059819917
"945943",0.0653720450460613,0.136082763487954
"946162",0,0.0962250448649376
"946208",0.226455406828919,0.157134840263677
"946617",0.160128153805087,0.222222222222222
"950878",0.166410058867569,0.115470053837925
"951897",0.186052101883813,0.172132593164774
"939462",0.3530939318019,0.338555583384672
"942937",0.227921152919276,0.218536689369062
"943679",0.241746889207614,0.198679853559757
"943806",0.430730492253948,0.442495203377993
"944924",0.264820448851425,0.314373041714338
"945905",0.273505383503131,0.24351231101124
"946788",0.17654696590095,0.169277791692336
"952337",0.296078262731896,0.270369035217938
"952370",0.198945892520798,0.204379779828322
"952373",0.213861805434791,0.214820805887739
"955120",0.216224991046934,0.177704663327728
"956191",0.151947435279517,0.156097635263616
"958890",0.113960576459638,0.140487871737254
"958956",0.349189951077665,0.397359707119513
"959216",0.227921152919276,0.257561098184966
"959272",0.235299143527201,0.193380769167093
"960116",0.309243659734822,0.310630372098698
"960216",0.433050190546624,0.449561189559213
"960443",0.323669437485075,0.314373041714338
"978268",0.145643816250884,0.188096031215612
"606544",0.143019388386839,0.125683174996145
"939336",0.173205080756888,0.260931229221377
"952493",0.0975900072948533,0.202149877020656
"960403",0.0512989176042577,0.212523191102177
"960494",0.193649167310371,0.17017582341421
"960554",0.387298334620742,0.291729982995789
"961686",0.23094010767585,0.369652574730284
"975240",0.0790569415042095,0.148872833543853
"976418",0.129099444873581,0.291729982995789
"976803",0,0.0343807082086264
"980491",0.173205080756888,0.195698421916033
"981379",0.124034734589208,0.256928009726878
"988809",0.108465228909328,0.12255110553085
"989150",0,0.15220988371247
"991065",0.158113883008419,0.208421966961395
"997056",0.335410196624968,0.294753172373282
"997663",0.0707106781186548,0.159787092387392
"997755",0.193649167310371,0.364662478744736
"531290",0.0893980312535348,0.0656002204171109
"609595",0.376050716545177,0.374497850793086
"611664",0.144149994031289,0.185110059871781
"611671",0.265908011739155,0.27874733666903
"612247",0.080582296402538,0.0591312395989083
"614909",0.0861460984507896,0.0948209311861521
"615288",0.349189951077665,0.35478743759345
"618245",0.197385508487931,0.193121819834107
"625933",0.189641862372304,0.231931803521357
"626268",0.235299143527201,0.211031781861087
"631685",0.197385508487931,0.241402274792634
"631936",0.305788314862575,0.373978796003383
"632145",0.255883157859579,0.256045778249595
"632513",0,0
"632874",0.216224991046934,0.211554354139178
"632899",0,0
"944089",0.0882734829504749,0.0647750275631296
"955480",0.0632139541241014,0.0463863607042713
"988768",0.121828980774635,0.134097046880302
"991428",0.357083820386169,0.363927622284289
"996489",0.216224991046934,0.185110059871781
"996557",0.0971859061499725,0.1069724373481
"997308",0.316069770620507,0.324704524929899
"999483",0,0.0295656197994541
"605975",0.252262489554757,0.221313334068995
"605993",0.476731294622796,0.414757531003127
"633400",0.174077655955698,0.17817416127495
"636040",0.152894157431288,0.182574185835055
"643006",0.325246251272697,0.332900151430592
"651559",0.309276856413543,0.330943816264649
"652988",0.179786629990198,0.322030594359765
"655774",0.0953462589245592,0.0975900072948533
"664240",0.458682472293863,0.599886610600896
"669884",0.325246251272697,0.31209389196618
"670455",0,0
"691870",0.250391542918067,0.294726502034754
"943495",0,0
"997846",0.208893187146837,0.267261241912424
"998171",0.233549683248457,0.179284291400159
"614208",0,0.0620173672946042
"632705",0,0.279508497187474
"632900",0.0836242010007091,0.124034734589208
"640643",0.14213381090374,0.052704627669473
"652686",0.181818181818182,0.202259958738973
"666508",0.0870388279778489,0.0322748612183951
"673455",0.0953462589245592,0.176776695296637
"695534",0,0.15
"696965",0.181818181818182,0.134839972492648
"703246",0.319801074533416,0.237170824512628
"715207",0,0.0645497224367903
"721166",0,0.176776695296637
"727962",0,0.212132034355964
"950897",0.0836242010007091,0.155043418236511
"960699",0.0603022689155527,0.156524758424985
"672717",0.279508497187474,0.267261241912424
"722936",0.30697030675746,0.244599795235114
"723569",0.298807152333598,0.238095238095238
"739681",0,0
"762884",0.119522860933439,0.0952380952380952
"763436",0.15,0.119522860933439
"809372",0.16854996561581,0.214886123740101
"926632",0.208738623169221,0.196459897251501
"927013",0.192011606385656,0.164288019363381
"928517",0.185545442817085,0.250039869229183
"928851",0.34949547019317,0.316623793430652
"929196",0.413528617098942,0.412097757095945
"929255",0.24426357542638,0.290693866424127
"929531",0.317652554590009,0.353324796496115
"931220",0.217571317288168,0.188484258731263
"931482",0.353553390593274,0.397911212877111
"933020",0.384615384615385,0.414644214431365
"933065",0.462339049237358,0.48168199453545
"933066",0.256015475180875,0.295718434854086
"934459",0.0616756712105595,0.0791559483576629
"935058",0.392232270276368,0.406592103958438
"935378",0.29074190231479,0.268664197703787
"935656",0.278318164225628,0.232179878569955
"936564",0.087222570694437,0.111943415709911
"936565",0.217571317288168,0.314140431218772
"937003",0.267577340475786,0.262244027242874
"937062",0.12162606385263,0.112390297389803
"937395",0.417477246338442,0.375059803843774
"938000",0.256015475180875,0.26286083098141
"938445",0.192011606385656,0.279289632917748
"938524",0.271964146610211,0.265274141918074
"938546",0.188422287906398,0.241825416703337
"938955",0,0.0529812942826018
"939137",0.0993072652873696,0.137649440322337
"939210",0.069579541056407,0.0892999532961366
"939212",0.393601322502665,0.404125456226177
"939277",0.307692307692308,0.355409326655455
"939450",0.230769230769231,0.236939551103637
"939472",0,0
