"id","cos_sim_1yr","cos_sim_2yr"
"930036",0.294528416204289,0.263117405792109
"930085",0.0633724250524478,0.0566138517072298
"932031",0.456356897504762,0.444749589996661
"932117",0.316862125262239,0.339683110243379
"932853",0.0981761387347632,0.0877058019307029
"934380",0.274410649974226,0.294174202707276
"935677",0,0
"937748",0.248921944093507,0.29649972666444
"938028",0.0896221429896441,0.0800640769025436
"938068",0,0.098058067569092
"938207",0,0
"938400",0.384174909963916,0.392232270276368
"938508",0.22405535747411,0.280224269158902
"939405",0.274410649974226,0.294174202707276
"939465",0.37338291614026,0.407687124163606
"942280",0.0776150525706333,0.138675049056307
"942874",0.274410649974226,0.294174202707276
"926596",0.109108945117996,0.107279780977823
"928546",0.436435780471985,0.482759014400202
"941882",0.489978943506111,0.408770013731648
"941951",0.163663417676994,0.178799634963038
"941960",0.17817416127495,0.145989290618446
"942291",0,0.0291978581236892
"942420",0.154303349962092,0.202288694969669
"942960",0.157485197087178,0.206460034753833
"943273",0.270030862433661,0.278146955583295
"943494",0.179284291400159,0.248095903135461
"943732",0.157485197087178,0.18581403127845
"943951",0.267261241912424,0.233582864989513
"945943",0.27277236279499,0.286079415940861
"946162",0,0.101144347484835
"946208",0.163663417676994,0.178799634963038
"946617",0.38575837490523,0.354005216196921
"950878",0.207019667802706,0.203549072864355
"951897",0.154303349962092,0.126430434356043
"939462",0.383482494423685,0.48
"942937",0.121267812518166,0.189736659610103
"943679",0.171498585142509,0.178885438199983
"943806",0.38959686123699,0.454186871547069
"944924",0.420084025208403,0.438178046004133
"945905",0.194461117065649,0.287352446607696
"946788",0.303169531295416,0.316227766016838
"952337",0.121267812518166,0.189736659610103
"952370",0.280056016805602,0.401663208837122
"952373",0.148522131446501,0.180739222823013
"955120",0.183339699405642,0.203188863586847
"956191",0.171498585142509,0.223606797749979
"958890",0.0857492925712544,0.0894427190999916
"958956",0.324101861776082,0.439480212458829
"959216",0.297044262893002,0.361478445646026
"959272",0.383482494423685,0.48
"960116",0.191741247211843,0.24
"960216",0.298279379500652,0.410121933088197
"960443",0.385077023107703,0.456435464587638
"978268",0.222783197169752,0.232379000772445
"606544",0.149330678589312,0.169130958061939
"939336",0.226989846125113,0.243396191755618
"952493",0.0349215147884789,0.146037715053371
"960403",0.419058177461747,0.425943335572331
"960494",0.18145751367274,0.19673479956177
"960554",0.098772959664959,0.172107097705379
"961686",0.241943351563654,0.337259656391606
"975240",0.242949357364663,0.292480809108363
"976418",0.31429363309631,0.292075430106741
"976803",0.209529088730874,0.243396191755618
"980491",0.456212758809761,0.43721074843444
"981379",0.397553493869448,0.384843169879425
"988809",0.14256648712805,0.158985726703433
"989150",0.345705358827357,0.327003485640219
"991065",0.201619459636378,0.281049713659671
"997056",0.342159569107321,0.357717885082724
"997663",0.342753081381843,0.365364627757573
"997755",0.423400865236394,0.435627056172491
"531290",0.213961878063976,0.288538806306409
"609595",0.454668990885949,0.413990461222239
"611664",0,0
"611671",0.378234737236117,0.549987838592761
"614909",0.138972316383624,0.173830912166253
"615288",0.439469051481786,0.50847398942578
"618245",0.277944632767248,0.195559776187034
"625933",0.117191747061809,0.137425402547508
"626268",0.502260032928321,0.430209558704101
"631685",0.264764316065282,0.337089320427821
"631936",0.324268738228455,0.499763872477976
"632145",0.378234737236117,0.372572406788644
"632874",0.416916949150871,0.434577280415631
"632899",0.151293894894447,0.283864690886586
"944089",0.262048712832167,0.199740152255476
"955480",0.247612759120891,0.278749592809933
"988768",0.254782580036644,0.325932960311724
"991428",0.502260032928321,0.419966473973051
"996489",0.277944632767248,0.28247523227016
"996557",0.133726173789985,0.137996820407413
"997308",0.277944632767248,0.217288640207816
"999483",0.138972316383624,0.108644320103908
"605975",0.234082294392261,0.261908241788661
"605993",0.430036634310747,0.400963469882313
"633400",0.24828176658071,0.300945277453288
"636040",0.176446168310146,0.197420765344243
"643006",0.398136559683428,0.44546404762991
"651559",0.289662061010829,0.324094914180464
"652988",0.204822007593228,0.229169711565078
"664240",0.270294951359794,0.39693358398662
"669884",0.380383728387424,0.311016037124034
"670455",0.0716727723851245,0.0400963469882313
"691870",0.393112797086125,0.497717189634284
"943495",0.165521177720474,0.162047457090232
"997846",0.202721213519846,0.245720790086955
"998171",0.337868689199743,0.340228786274246
"614208",0.115087067529687,0.130766445241485
"632705",0.0575435337648436,0.235379601434674
"632900",0.244136537631348,0.332877024654889
"640643",0.18454987557626,0.13979521022285
"652686",0.115087067529687,0.261532890482971
"666508",0.115087067529687,0.104613156193188
"673455",0.166113873546274,0.196294910138969
"695534",0.115087067529687,0.0523065780965942
"696965",0.0575435337648436,0.0784598671448912
"703246",0.23492049286747,0.23489478196744
"715207",0.172630601294531,0.209226312386377
"721166",0.122068268815674,0.20342484840021
"727962",0.287717668824218,0.261532890482971
"950897",0.254756083836394,0.297734262110482
"960699",0.244136537631348,0.240411184472976
"672717",0.443606975367135,0.434539598670941
"722936",0.274410649974226,0.349442164870806
"723569",0,0.0537603330570471
"762884",0.155230105141267,0.152057184253941
"763436",0.316862125262239,0.341423970384311
"809372",0.207434953411256,0.426709415006854
"926632",0.311891430775903,0.250313087160879
"927013",0.311891430775903,0.250313087160879
"928517",0.436648003086264,0.525657483037847
"928851",0.195274923428085,0.179109465135858
"929196",0.396155323336091,0.346843987809648
"929255",0.132324327417369,0.141598465080958
"929531",0.374789175497424,0.348286172773717
"931482",0.343080573853493,0.325407013309143
"933020",0.220540545695615,0.212397697621437
"933065",0.308756763973862,0.247797313891676
"933066",0.502135517386504,0.492551029123609
"934459",0.072028240606562,0.086710996952412
"935058",0.483850745013444,0.47007349360514
"935378",0.396155323336091,0.346843987809648
"935656",0.654972004629396,0.575720100470023
"936564",0.124756572310361,0.100125234864352
"936565",0.311891430775903,0.350438322025231
"937003",0.264648654834739,0.212397697621437
"937062",0,0
"937395",0.585824770284254,0.514939712265592
"938000",0.311891430775903,0.300375704593055
"938445",0.467837146163854,0.475594865605671
"938524",0.381987430273772,0.388321581673812
"938546",0.216084721819686,0.260132990857236
"938955",0.0623782861551806,0.100125234864352
"939137",0.176432436556492,0.141598465080958
"939210",0,0
"939212",0.180070601516405,0.14451832825402
"939277",0.396155323336091,0.404651319111256
"939450",0.356521601588854,0.306569669742483
"939472",0,0
"939646",0.176432436556492,0.212397697621437
"939731",0.396972982252108,0.389395778972634
"939986",0.223171341060668,0.179109465135858
"940050",0.216084721819686,0.231229325206432
"941655",0.252098842122967,0.231229325206432
"941969",0.180070601516405,0.14451832825402
"941993",0.0623782861551806,0.100125234864352
"942015",0.311891430775903,0.275344395876967
"942051",0,0
"942745",0.362653429223586,0.335830247129734
"942853",0.139482088162918,0.223886831419822
"943270",0.374269716931083,0.400500939457407
"928149",0.188982236504614,0.171756516684171
"928301",0.453557367611072,0.466196259571321
"930159",0.305505046330389,0.240826058489362
"931330",0,0.0245366452405958
"932615",0.534522483824848,0.537850875353012
"932860",0.473286382647969,0.460871096261259
"932917",0.0534522483824849,0.0867501411859697
"933004",0.41576092031015,0.453927936951023
"933103",0.66815310478106,0.641951044776176
"933155",0.152752523165195,0.16999486481602
"935085",0.0436435780471984,0.042498716204005
"935323",0.432049379893857,0.400681738927661
"935837",0.242857142857143,0.268945425445509
"937407",0.491353814911995,0.441659614330725
"938088",0.213808993529939,0.208200338846327
"938348",0.597614304667196,0.589696806758579
"938611",0.187082869338697,0.190850310609133
"939069",0.253546276418555,0.31822051884706
"939219",0.0801783725737273,0.156150254134745
"939322",0.507796359633606,0.503150818878624
"939539",0.320713490294909,0.329650536506685
"941651",0.285714285714286,0.287493385821061
"941825",0.305505046330389,0.311657252162704
"941873",0.327326835353988,0.33998972963204
"942898",0.28368325730679,0.269158535958699
"943037",0.0755928946018454,0.0736099357217875
"943279",0.0218217890235992,0.0283324774693367
"943281",0.245676907455998,0.282171420266852
"943282",0.0755928946018454,0.0736099357217875
"943283",0.0377964473009227,0.122683226202979
"943339",0.354897704912811,0.360613565034895
"943401",0.187082869338697,0.225550367083521
"943663",0.240535117721182,0.294950480032297
"943666",0.38575837490523,0.39066469545447
