"id","cos_sim_1yr","cos_sim_2yr"
"930036",0.125,0.150755672288882
"930085",0,0
"932031",0.125,0.226133508433323
"932117",0.144337567297406,0.174077655955698
"932853",0,0
"934380",0.133630620956212,0.161164592805076
"934872",0,0.056980288229819
"935677",0.316227766016838,0.190692517849118
"937748",0,0.0674199862463242
"938028",0.21650635094611,0.261116483933547
"938068",0.21320071635561,0.25712973861329
"938207",0,0
"938400",0.353553390593274,0.426401432711221
"938508",0.162221421130763,0.244557994022259
"939405",0.21320071635561,0.25712973861329
"939465",0.133630620956212,0.161164592805076
"942280",0,0
"942874",0,0.0591312395989083
"926596",0.102062072615966,0.144337567297406
"928546",0.149071198499986,0.210818510677892
"941882",0.166666666666667,0.117851130197758
"941951",0.140028008402801,0.198029508595335
"941960",0.0870388279778489,0.123091490979333
"942291",0.231455024943138,0.218217890235992
"942420",0,0.204124145231931
"942960",0.149071198499986,0.210818510677892
"943273",0.182574185835055,0.258198889747161
"943494",0.150755672288882,0.177667263629675
"943732",0.149071198499986,0.105409255338946
"943951",0.109108945117996,0.154303349962092
"945943",0.0645497224367903,0.0912870929175277
"946162",0,0.182574185835055
"946208",0.288675134594813,0.204124145231931
"946617",0,0.235702260395516
"950878",0.125988157669742,0.0890870806374748
"951897",0.198679853559757,0.187317162316339
"939462",0.241522945769824,0.224308861636818
"942937",0.169030850945703,0.171700704935861
"943679",0.213808993529939,0.173748897105228
"943806",0.478920744346159,0.503655401145193
"944924",0.198898063239539,0.242447606298164
"945905",0.260820265478651,0.211951951699649
"946788",0.0796819072889596,0.0647523908238176
"952337",0.310529501704059,0.280386077046022
"952370",0.144942758913112,0.141342854229464
"952373",0.260820265478651,0.254342342039579
"955120",0.222233559801486,0.180595003408358
"956191",0.0975900072948533,0.118957737857722
"958890",0.0597614304667197,0.0971285862357264
"958956",0.383325938999964,0.389380598738374
"959216",0.191662969499982,0.207669652660466
"959272",0.140859042454753,0.114467136623908
"960116",0.358568582800318,0.323761954119088
"960216",0.493770719878694,0.476491369446743
"960443",0.276026223736942,0.25234746934142
"978268",0.140859042454753,0.183147418598252
"606544",0.074535599249993,0.0958926602970768
"939336",0.0870388279778489,0.195962378834549
"952493",0.120385853085769,0.23232092779871
"960403",0.166666666666667,0.294830947080394
"960494",0.204124145231932,0.196959649289584
"960554",0.258198889747161,0.24913643956122
"961686",0.456435464587638,0.469776175611763
"975240",0,0.0928476690885259
"976418",0.166666666666667,0.268028133709449
"976803",0,0.08304547985374
"980491",0.0800640769025436,0.103005240524921
"981379",0.192450089729875,0.247593784236069
"988809",0.149071198499986,0.143838990445615
"989150",0,0.107211253483779
"991065",0.144337567297406,0.232119172721315
"997056",0.298142396999972,0.263704815816961
"997663",0.109108945117996,0.140372481268719
"997755",0.327326835353989,0.386024323488978
"531290",0.0933859209547035,0.0907218423253029
"609595",0.338363947550251,0.369800130816819
"611664",0.144672846651124,0.175682092231577
"611671",0.107832773203438,0.117851130197758
"612247",0.0880450906325624,0.0641500299099584
"614909",0,0.0419960525565808
"615288",0.296068454106469,0.308166775680683
"618245",0.176090181265125,0.192450089729875
"625933",0.203784786484806,0.2375655483666
"626268",0.211477467218907,0.246533420544546
"631685",0.137940146961511,0.134005042034562
"631936",0.381246425831512,0.444444444444444
"632145",0.304997140665209,0.311111111111111
"632513",0,0
"632874",0.124514561272938,0.136082763487954
"632899",0,0
"944089",0,0
"955480",0,0
"988768",0.10166571355507,0.185185185185185
"991428",0.322831998986062,0.363516836156431
"996489",0.0964485644340824,0.105409255338946
"996557",0.152498570332605,0.166666666666667
"997308",0.304997140665209,0.333333333333333
"999483",0.115278083540847,0.167984210226323
"605975",0.279946255477927,0.254152122626207
"605993",0.24913643956122,0.293197735804187
"633400",0.103005240524921,0.129881083366533
"636040",0.118771137369734,0.119808459574631
"643006",0.227429413073671,0.344123600805843
"651559",0.270226409466627,0.295302052775766
"652988",0.303239217431561,0.382359556450936
"655774",0.278543007265578,0.280975743474508
"664240",0.379049021789452,0.497067423386217
"669884",0.590878947868751,0.529812942826018
"670455",0,0
"691870",0.121566134770966,0.122627867896993
"943495",0,0.0888523316638639
"997846",0.232119172721315,0.234146452895423
"998171",0.160816880225669,0.189258324652556
"614208",0,0.0404556697031367
"632705",0.235702260395516,0.505291152639911
"632900",0.129099444873581,0.0922531208028885
"640643",0,0
"652686",0.246182981958665,0.219899748566771
"666508",0,0
"673455",0,0
"695534",0.204124145231932,0.437594974493684
"696965",0.235702260395516,0.252645576319956
"703246",0.433012701892219,0.257855311564698
"715207",0,0.0461265604014442
"721166",0,0.119098266835083
"727962",0.123091490979333,0.263879698280125
"950897",0.129099444873581,0.0922531208028885
"960699",0,0.114425913538125
"672717",0.136082763487954,0.161749159805158
"722936",0.25717224993682,0.244541743781767
"723569",0.304290309725092,0.241121411085206
"739681",0.0962250448649376,0.152498570332605
"762884",0.204124145231932,0.215665546406877
"763436",0.136082763487954,0.107832773203438
"809372",0.140028008402801,0.258904352509358
"926632",0.161614983788864,0.159648764889992
"927013",0.143756395554828,0.128858607914317
"928103",0,0
"928517",0.0819537547062229,0.125932644048334
"928851",0.338605969695905,0.30018016216217
"929196",0.335965971979839,0.351992440847949
"929255",0.245861264118669,0.272854062104724
"929531",0.260466130535312,0.280168151351359
"931220",0.115182456744181,0.132744662319994
"931482",0.305423610890763,0.305060115401556
"933020",0.397050694157992,0.422390929017539
"933065",0.42446504649142,0.451554897047081
"933066",0.152711805445382,0.187729301785573
"934459",0.0692635644809415,0.0886937582722178
"935058",0.328383648946659,0.356191306317315
"935378",0.17633640396465,0.162578344381021
