"id","cos_sim_1yr","cos_sim_2yr"
"930036",0.330626676002635,0.302183611509517
"930085",0.0898461354728869,0.122627867896993
"932031",0.323579165711604,0.327781140687618
"932117",0.166154632686513,0.165359456941537
"932853",0.166154632686514,0.173233716795896
"934380",0.173382091616325,0.169030850945703
"934872",0.248718597405374,0.250742943688399
"935677",0.090443126329227,0.0771516749810459
"937748",0.208965419084476,0.226871303243257
"938028",0.245776019613173,0.235864088262432
"938068",0.0944647645721814,0.161164592805076
"938207",0.0247688702309035,0.0211288563682129
"938400",0.391027252773403,0.407687124163605
"938508",0.266308552995906,0.293987366103667
"939405",0.226107815823067,0.231455024943138
"939465",0.376803289088399,0.392857142857143
"942280",0.0434474725303782,0.0741249316661101
"942874",0.248718597405374,0.270030862433661
"926596",0.294989928460014,0.31633590712565
"928546",0.394220952003024,0.420498801536928
"941882",0.342747324067366,0.375206383157174
"941951",0.188854778314823,0.211876207751876
"941960",0.24726894770908,0.237780920812203
"942291",0.241355396012739,0.244666053167495
"942420",0.0821107731803577,0.121072118715358
"942960",0.350681260232589,0.381005279984914
"943273",0.39481537476525,0.410932397550011
"943494",0.20987830586367,0.256413864620667
"943732",0.304538989149354,0.299361291416718
"943951",0.294989928460014,0.296564912930297
"945943",0.331846738993335,0.300574387426182
"946162",0.0603388490031847,0.103797719525604
"946208",0.147799391724644,0.169500966201501
"946617",0.209019904287485,0.256832748468757
"950878",0.241355396012739,0.231320632085631
"951897",0.179895690740289,0.185679005414966
"939462",0.360041149911548,0.418804928123337
"942937",0.172644132459412,0.209060937093365
"943679",0.26763218066403,0.28291298447056
"943806",0.421637021355784,0.465931406293717
"944924",0.226311579944401,0.295955482540491
"945905",0.270918484782462,0.298452510195355
"946788",0.236598469941874,0.245698891165691
"952337",0.299028409048353,0.330888288637145
"952370",0.191268194684344,0.283163813523767
"952373",0.249222393139613,0.2886105520568
"955120",0.233078091689023,0.246206010159638
"956191",0.172644132459412,0.194642941431753
"958890",0.0796819072889595,0.0973214707158766
"958956",0.385014716042991,0.42309509389291
"959216",0.209165006633519,0.227083431670379
"959272",0.219363398842833,0.248078629173836
"960116",0.276287488559971,0.299956058805367
"960216",0.41434591790259,0.445516065943791
"960443",0.288032919929238,0.29037141683218
"978268",0.203670030886926,0.201375067175842
"606544",0.203794190272748,0.196329281745097
"939336",0.279714623728508,0.317022090344133
"952493",0.257261004738105,0.284678354028352
"960403",0.343560275406364,0.343299351476595
"960494",0.128771364432471,0.127377404068023
"960554",0.220750910455665,0.232602216124215
"961686",0.320849127217994,0.391324142768539
"975240",0.2027726590767,0.237398642727042
"976418",0.312730456478859,0.371055916198153
"976803",0.0780472328681526,0.0783212401621198
"980491",0.255033921634816,0.292254739535998
"981379",0.265113268065433,0.260723144072597
"988809",0.146828724135006,0.214036850485969
"989150",0.255033921634816,0.2377665677581
"991065",0.157712068170767,0.196701732545264
"997056",0.215072883408544,0.230216489303004
"997663",0.312351487553125,0.297270121626157
"997755",0.404710002502053,0.404284804215898
"531290",0.199540341874835,0.22785958422291
"609595",0.406647310608405,0.377728466446716
"611664",0.0839345565588799,0.139363377121915
"611671",0.250678574615492,0.307158514082418
"612247",0.125122249417971,0.127483357425767
"614909",0.100320983310969,0.136285441715104
"615288",0.34408618589942,0.410779707260804
"618245",0.217094013801489,0.19083116334943
"625933",0.245384919756483,0.211124143867929
"626268",0.395801427755389,0.427397649183996
"631685",0.191553541589549,0.219744975978132
"631936",0.217619211768456,0.367303304499139
"632145",0.379256663011154,0.392546937210473
"632513",0.0167201638851615,0.0151428268572337
"632874",0.265792762436453,0.272392055283743
"632899",0.0836008194258075,0.151428268572337
"944089",0.159908649721357,0.113789720926585
"955480",0.171769443829538,0.161121057162367
"988768",0.260104707846458,0.310520271155428
"991428",0.43894230071306,0.432404989118447
"996489",0.2098363913972,0.23438386152322
"996557",0.264080443610247,0.281876309064024
"997308",0.306731149695604,0.316686215801893
"999483",0.0469208435317391,0.0849889049505111
"605975",0.26038690306103,0.311346248689614
"605993",0.395490531386867,0.381918018444954
"633400",0.242240697562477,0.257037917635003
"636040",0.245495126515491,0.256180414540124
"643006",0.359035165408627,0.408722548061262
"651559",0.316012864350144,0.335656174078807
"652988",0.192450089729875,0.211809271137064
"655774",0.102062072615966,0.0898630631635187
"664240",0.368242689773237,0.416293173627702
