"","match_link_couple","food","hammer","all_ages","fast","object","color","swing","win","strategy_tactics","block_obstruction","smash","champion","find","timing_coordination","crazy_wacky","enemy","level_stage","challenge"
"945656",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
