"","truth","story","adventure","battle","worlds_realm_land_world","fight","journey","rescue","team_group_crew_squad","turn_alternate","open_world_sandbox","dark_black_grim","evil","action","discover_reveal","combat","creature","mystery"
"927950",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
