"","level_stage","build_construct","resources","work_job","cooperate","city","giant","train_practice","strategy_tactics","run_dash_sprint","monster","kingdom","collect_gather","medieval","trade","teaching","professor","leader","machine","robot"
"946839",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
