"","licensed_content_cultural_products","licensed_content_video_games","singleplayer","team_group_crew_squad","combat","multiplayer","strategy_tactics","destroy_devastate_wreck","realistic_accurate","battle"
"931493",1,1,1,1,1,1,1,1,1,1
