"","overcome","resources","smart_clever_wit","compete","mystery","magic","hunt","debris","puzzle","investigate","solve","case_matter_to_investigate","attention_focus","hidden","obstacle","island","collect_gather","object","multiplayer","find"
"627045",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
