"","fly","aim","fast","cooperate","destroy_devastate_wreck","investigate","attack","elite_the_best","enemy","aerial","death","battle","hit_strike_blow","story","mission"
"723578",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
