"","light_illuminate","move_special_move","realistic_accurate","athlete","pillage_raid_plunder","adventure","magnet","arsenal","licensed_content_video_games","grapple_grip_grappling_hook","equipment","communication","explore","agile_athletic","machine","solve","bomb","binoculars","modern_contemporary_present","tomb_grave","smart_clever_wit"
"926821",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
