"","small_mini","train_railroads","vehicle","online","fast","hunt","top_down_perspective","table_playing_area","singleplayer","racetrack","chaos","spin_rotate","farming","fire_flame","combat","shortcut","multiplayer","avoid","bomb","hammer","obstacle","food","powerup_pickup","classic","crazy_wacky","compete","enemy","rail","car","dinosaur","kitchen","arcade","race","gun"
"887306",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
