"","magic","myth_legend","defeat","melee","enemy","agile_athletic","warrior","collect_gather","fast","explore","search","journey","strength_physical","destroy_devastate_wreck","travel","combat","adventure","monster"
"930856",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
