"","explode_blast","block_cube_brick","eccentric","combo","clear_away","shoot","pilot","match_link_couple","story","fast","collect_gather","missile","weapon","route","create_design","outer_space","reflex"
"931333",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
