"","licensed_content_video_games","people","politics","soldier","power_control_rule","famous","faction_coalition","history","government","modern_contemporary_present","enemy","colony","trade","family","dynasty","leader","progress_advance","explore","survive","world_war_i","money","island","threat","satisfy","cold_war","technology","multiplayer","learn","country_nation","dictator"
"727630",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
