"","story","stealth","water","gun","attack","smart_clever_wit","sea_ocean","enemy","arsenal","destroy_devastate_wreck","pilot","shoot","missile","mission","war"
"988308",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
