"","overcome","resources","smart_clever_wit","compete","magic","hunt","puzzle","investigate","solve","hidden","obstacle","island","collect_gather","object","find","mystery"
"627045",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
