"","small_mini","train_railroads","vehicle","top_down_perspective","table_playing_area","racetrack","chaos","spin_rotate","farming","fire_flame","shortcut","bomb","hammer","obstacle","food","powerup_pickup","classic","crazy_wacky","enemy","rail","car","dinosaur","kitchen","arcade","gun"
"887306",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
