"","epic","dark_black_grim","licensed_content_video_games","defend","soldier","hero","brutal_violent_cruel","team_group_crew_squad","human_race_mankind","enemy","the_earth","story","scary_terrifying_horror"
"960512",1,1,1,1,1,1,1,1,1,1,1,1,1
