"","dark_black_grim","survive","fight","x2d","combat","side_scrolling","dangerous","redemption","action","arcade","story","enemy","gang_criminal_organization_mafia","multiplayer","weapon","defeat","cooperate","kill","revenge"
"644714",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
