"","money","perform_entertain","united_states","car","automotive_manufacturer","asia","road","global_international_around_the_world","race","drive","exotic","classic","vehicle","racetrack","realistic_accurate"
"948030",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
