"","lost_missing","rebel","treasure","licensed_content_video_games","gem_diamond","history","myth_legend","mountain","mystery","money","city","kingdom","army","exotic","enemy"
"955125",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
