"","destroy_devastate_wreck","tournament_competition","enemy","insane_deranged","villain","battle","combat","strategy_tactics","vehicle","weapon","explode_blast","fight","evil","power_control_rule","faction_coalition"
"997850",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
