"","story","brutal_violent_cruel","celebrity_star_idol","dark_black_grim","survive","open_world_sandbox","money","modern_contemporary_present","criminal","multiplayer","dangerous","comedy_humor_funny","city","win","insane_deranged","team_group_crew_squad"
"634491",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
