"","fantasy","campaign","build_construct","strategy_tactics","online","command_lead","ground_on_land","monster","battle","multiplayer","castle","hero","army","sea_ocean","licensed_content_video_games","licensed_content_cultural_products","challenge"
"931424",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
