"","trade","enemy","win","leader","good","famous","people","brutal_violent_cruel","country_nation","decide_choose","challenge","money","paradise","dictator","island","licensed_content_video_games"
"617322",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
