"","city","summon","terrain","bird","teaching","care_for_raise","creature","escape","bell","farming","exotic","ride","trick","animal","magic","tree","god_deity","walk","find","worlds_realm_land_world","show_entertainment","circus","wild_land_animal","wilderness_nature"
"960313",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
