"","ride","domesticated_land_animal","castle","bird","weapon","ground_on_land","sword","bomb","magic","artillery_cannon","horde_wave_mass","enemy","missile","capture"
"672368",1,1,1,1,1,1,1,1,1,1,1,1,1,1
