"","city","avoid","residents","mutant","invasion","enemy","psychic","explore","monk_priest_devotee","shoot","licensed_content_video_games","realistic_accurate","hack_and_slash"
"938877",1,1,1,1,1,1,1,1,1,1,1,1,1
