"","death","battle","story","journey","enemy","friend","role_playing","alternate_dimension_reality","adventure","care_for_raise","travel","family","cartoon","epic","boy_man","creature","fight"
"998014",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
