"","capture","brutal_violent_cruel","puzzle","building_structure","obstacle","stealth","alien","strategy_tactics","human_race_mankind","level_stage","escape","rescue","death","revenge"
"619744",1,1,1,1,1,1,1,1,1,1,1,1,1,1
