"","monster","attack","creature","the_earth","sea_ocean","scary_terrifying_horror","human_race_mankind","licensed_content_video_games","hero","destroy_devastate_wreck","chaos","giant","island"
"622500",1,1,1,1,1,1,1,1,1,1,1,1,1
