"","historical_figure","lost_missing","rebel","treasure","licensed_content_video_games","china","gem_diamond","history","quest","travel","emperor","artifact_relic","myth_legend","fleet","mountain","find","journey","holy_sacred","mystery","money","city","kingdom","rocks_stones","discover_reveal","army","exotic","enemy"
"955125",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
