"","equipment","jungle","mini_game","powerup_pickup","aerial","team_group_crew_squad","hero","evil","soccer","vehicle","dark_black_grim","enemy","basketball","multiplayer","weapon","conquer","compete","city","find"
"960171",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
