"","myth_legend","destroy_devastate_wreck","licensed_content_video_games","singleplayer","battle","mountain","creature","soldier","revenge","magic","puzzle","warrior","brutal_violent_cruel","solve","sword","weapon","quest"
"943928",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
