"","role_playing","leader","licensed_content_video_games","rescue","objective_target","open_world_sandbox","first_person","demon_devil","explore","the_earth","quest","pillage_raid_plunder","restore","eliminate","class_breed_race","kingdom","destroy_devastate_wreck"
"934605",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
