"","horde_wave_mass","hero","zombie","enemy","contest_match","building_structure","faction_coalition","monster","online","mission","stealth","destroy_devastate_wreck","over_the_top","attack","death","team_group_crew_squad","command_lead","campaign","the_earth","strategy_tactics","capture","fast","singleplayer"
"706748",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
