"","ball","adventure","ghost","challenge","wild_land_animal","enemy","fast","battle","survive","powerup_pickup","level_stage","compete","explode_blast","action","animal"
"674104",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
