"","tournament_competition","prize_trophy","enemy","insane_deranged","villain","destroy_devastate_wreck","vehicle","weapon","monk_priest_devotee","explode_blast","wish","evil","faction_coalition"
"997850",1,1,1,1,1,1,1,1,1,1,1,1,1
