"","vehicle","fast","hunt","racetrack","chaos","spin_rotate","fire_flame","combat","avoid","bomb","obstacle","food","powerup_pickup","classic","crazy_wacky","compete","enemy","car","arcade","gun"
"887306",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
