"","home","underground","money","open_world_sandbox","gun","weapon","weather","mystery","base_headquarter_fort","enemy","licensed_content_video_games","castle","resources","challenge","collect_gather"
"683105",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
