"","ride","domesticated_land_animal","knight","stick_club","explode_blast","destroy_devastate_wreck","shoot","castle","defeat","flag","medieval","bird","weapon","ground_on_land","sword","defend","bomb","attack","magic","artillery_cannon","fly","horde_wave_mass","enemy","missile","capture"
"672368",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
