"","criminal","story","insane_deranged","base_headquarter_fort","travel","money","gun","battle","wild_west","equipment","police","corrupt","attack","army","native_american","hunt"
"929179",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
