"","crowd_audience_spectators","realistic_accurate","tournament_competition","build_construct","drama","contest_match","athlete","arena_stadium","famous","quickplay","online","challenge","multiplayer"
"737969",1,1,1,1,1,1,1,1,1,1,1,1,1
