"","horde_wave_mass","hero","enemy","contest_match","building_structure","slow","faction_coalition","monster","engineering","reconnaissance","mission","stealth","destroy_devastate_wreck","over_the_top","attack","death","team_group_crew_squad","command_lead","campaign","the_earth","samurai","strategy_tactics","capture","fast","class_breed_race"
"706748",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
