"","platform","fire_flame","jump","momentum","flow","target","water","gap_rift","lake_pond","gravity","crash","puzzle","realistic_accurate","disappear","destination_finish_line","guide","tilt"
"633254",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
