"","desert","contest_match","sexy_adult_erotica","drive","brain","horde_wave_mass","vehicle","monster","death","car","road","weapon","zombie","las_vegas","engine","destroy_devastate_wreck","confront","chaos","enemy","gore_grotesque_foul","blood","fight","battle","police","college_university"
"998058",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
