"","people","politics","soldier","famous","faction_coalition","history","government","modern_contemporary_present","enemy","colony","family","dynasty","leader","world_war_i","island","threat","satisfy","cold_war","technology","power_control_rule","country_nation","dictator","money"
"727630",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
