"","human_race_mankind","brutal_violent_cruel","history","epic","battle","conspiracy","friend","evil","war","monster","ancient","survive","romance_love","change_transform_evolve","enemy","story"
"950918",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
