"","change_transform_evolve","human_race_mankind","robot","strategy_tactics","fight","aerial","battle","rescue","evil","pilot","horde_wave_mass","spaceship","outer_space","epic","attack","explore"
"605154",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
