"","light_illuminate","realistic_accurate","athlete","magnet","arsenal","licensed_content_video_games","equipment","communication","machine","bomb","binoculars","modern_contemporary_present","tomb_grave","smart_clever_wit"
"926821",1,1,1,1,1,1,1,1,1,1,1,1,1,1
