"","online","defeat","combo","basketball","avoid","objective_target","gym","help_support","train_practice","exercise_fitness","coach","hit_strike_blow","dodgeball","punch","compete","multiplayer","challenge","dummy_doll","shoot","target"
"640249",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
