"","restaurant","city","knife","chef_cook","realistic_accurate","tool_instrument","food","forceps_tongs_pincers","own_possess","tournament_competition","utensils","kitchen","eat"
"945788",1,1,1,1,1,1,1,1,1,1,1,1,1
