"","faction_coalition","friend","world","dynasty","war","journey","mountain","army","sword","knight","kingdom","alliance","escape","city","empire","attack","destiny","power_control_rule","search","stop"
"763235",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
