"","tool_instrument","equipment","jungle","mini_game","aerial","team_group_crew_squad","hero","evil","soccer","vehicle","dark_black_grim","enemy","basketball","village","draw_sketch","hockey","weapon","conquer","compete","eliminate","city","find"
"960171",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
