"","movie_film","mystery","emotion","remote_isolated_undiscovered","soldier","dangerous","future","planet","story","licensed_content_video_games","hero","team_group_crew_squad","sci-fi","alien","outer_space"
"944907",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
