"","create_design","brutal_violent_cruel","search","compete","defeat","scary_terrifying_horror","travel","discover_reveal","quest","combat","resources","monster","hunt","evil","mini_game","explore"
"944700",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
