"","story","stealth","water","gun","realistic_accurate","attack","smart_clever_wit","united_states","sea_ocean","enemy","arsenal","destroy_devastate_wreck","new_york","pilot","shoot","missile","mission","war","world_war_ii"
"988308",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
