"","police","survive","scary_terrifying_horror","licensed_content_video_games","hunger","decide_choose","story","licensed_content_cultural_products","apocalypse","sad_somber_grief","emotion","betray","zombie"
"691380",1,1,1,1,1,1,1,1,1,1,1,1,1
