"","build_construct","army","pilot","strategy_tactics","battle","enemy","combat","horde_wave_mass","robot","territory","weapon","resources","future","machine","defend","ground_on_land","base_headquarter_fort","fast","human_race_mankind","attack","collect_gather","change_transform_evolve","history","aerial","capture","open_world_sandbox","cooperate"
"805462",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
