"","tool_instrument","equipment","jungle","mini_game","powerup_pickup","aerial","team_group_crew_squad","hero","evil","soccer","vehicle","dark_black_grim","enemy","basketball","village","multiplayer","draw_sketch","hockey","artifact_relic","weapon","conquer","compete","eliminate","city","find"
"960171",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
