"","hit_strike_blow","baseball_field","tennis_court","baseball","contest_match","fast","baseball_bat","spin_rotate","swing","golf","timing_coordination","shot_sports","racket_paddle","tennis","strength_physical","throw","golf_course","ball"
"933010",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
