"","blood","epic","hero","criminal","bar_saloon","clan","family","licensed_content_video_games","japan","war","city","story","brutal_violent_cruel","tokyo","dragon"
"644272",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
